    1  5.05080e-01 -2.02631e-01 -1.13775e+00 -7.36255e-01  1.48083e-01 -3.81529e-01  9.18271e-01 -2.56725e+00  1.72859e-01 -3.41045e-01  8.89684e-01 -2.55248e+00  2.32768e+00
    2  4.12424e-01 -3.98929e-01  5.63751e-01  1.22189e+00  1.64619e-01 -7.68767e-01  9.05416e-01  1.13852e+00  1.72870e-01 -6.55907e-01  8.89715e-01  1.17585e+00  2.32779e+00
    3  2.96808e-01 -5.33660e-01  2.05400e-01 -1.29807e+00  1.86444e-01 -1.06322e+00  8.63584e-01 -1.41386e+00  1.72872e-01 -9.70849e-01  8.89728e-01 -1.37905e+00  2.32779e+00
    4  1.46791e-01 -5.85354e-01 -9.14658e-01  9.50413e-01  1.82094e-01 -1.32509e+00  8.69943e-01  2.33703e+00  1.72832e-01 -1.28592e+00  8.89794e-01  2.34914e+00  2.32787e+00
    5 -3.80111e-02 -5.80208e-01  1.31264e+00 -2.89014e-01  1.69043e-01 -1.63622e+00  9.03281e-01 -2.16720e-01  1.72789e-01 -1.60109e+00  8.89714e-01 -2.05917e-01  2.32769e+00
    6 -2.38071e-01 -5.50935e-01 -1.25074e+00 -4.76477e-01  1.80104e-01 -1.97868e+00  8.95696e-01 -2.77761e+00  1.72770e-01 -1.91595e+00  8.89608e-01 -2.76080e+00  2.32746e+00
    7 -4.16098e-01 -4.90850e-01  7.51958e-01  1.08717e+00  2.07036e-01 -2.27396e+00  8.73691e-01  9.65687e-01  1.72748e-01 -2.23064e+00  8.89610e-01  9.67558e-01  2.32766e+00
    8 -5.34141e-01 -3.63591e-01  9.62315e-04 -1.33293e+00  2.08752e-01 -2.54394e+00  8.88347e-01 -1.57007e+00  1.72768e-01 -2.54545e+00  8.89637e-01 -1.58729e+00  2.32761e+00
    9 -5.86505e-01 -1.66364e-01 -7.46759e-01  1.13370e+00  1.85832e-01 -2.86520e+00  9.21457e-01  2.15326e+00  1.72810e-01 -2.86038e+00  8.89730e-01  2.14097e+00  2.32776e+00
   10 -5.94359e-01  4.80066e-02  1.23195e+00 -5.54144e-01  1.77783e-01  3.06100e+00  9.12384e-01 -4.22698e-01  1.72879e-01  3.10773e+00  8.89769e-01 -4.14022e-01  2.32788e+00
   11 -5.75506e-01  2.22846e-01 -1.28962e+00 -2.20947e-01  1.90434e-01  2.77215e+00  8.55972e-01 -2.97191e+00  1.72903e-01  2.79270e+00  8.89771e-01 -2.96900e+00  2.32784e+00
   12 -5.15747e-01  3.45982e-01  9.08702e-01  9.31702e-01  1.92850e-01  2.55071e+00  8.46904e-01  7.97895e-01  1.72868e-01  2.47771e+00  8.89726e-01  7.59256e-01  2.32765e+00
   13 -3.83858e-01  4.43613e-01 -2.35100e-01 -1.32566e+00  1.72070e-01  2.28411e+00  9.06330e-01 -1.74632e+00  1.72843e-01  2.16281e+00  8.89688e-01 -1.79562e+00  2.32756e+00
   14 -1.90263e-01  5.31660e-01 -5.07917e-01  1.26589e+00  1.59431e-01  1.91446e+00  9.30233e-01  1.95236e+00  1.72865e-01  1.84798e+00  8.89656e-01  1.93271e+00  2.32754e+00
   15  9.83276e-03  5.86667e-01  1.08705e+00 -7.82264e-01  1.72137e-01  1.55404e+00  8.96804e-01 -6.23775e-01  1.72893e-01  1.53336e+00  8.89602e-01 -6.22013e-01  2.32752e+00
   16  1.72202e-01  5.70062e-01 -1.31271e+00  3.78839e-02  1.77312e-01  1.27744e+00  8.62318e-01  3.11274e+00  1.72911e-01  1.21869e+00  8.89705e-01  3.10641e+00  2.32772e+00
   17  2.97849e-01  4.66918e-01  1.11220e+00  7.20778e-01  1.53363e-01  1.00297e+00  8.78253e-01  5.75014e-01  1.72937e-01  9.03709e-01  8.89771e-01  5.51503e-01  2.32781e+00
   18  4.13859e-01  3.03797e-01 -5.59221e-01 -1.23151e+00  1.31786e-01  6.33222e-01  9.14671e-01 -1.99705e+00  1.72949e-01  5.88689e-01  8.89756e-01 -2.00340e+00  2.32766e+00
   19  5.18648e-01  1.27603e-01 -1.74362e-01  1.32372e+00  1.42639e-01  2.41239e-01  8.91315e-01  1.70176e+00  1.72945e-01  2.73751e-01  8.89735e-01  1.72490e+00  2.32775e+00
   20  5.70098e-01 -3.71277e-02  8.66819e-01 -9.83963e-01  1.63195e-01 -6.50333e-02  8.59779e-01 -8.48608e-01  1.72909e-01 -4.10827e-02  8.89702e-01 -8.29927e-01  2.32769e+00
   21  5.36501e-01 -1.98420e-01 -1.28782e+00  3.28275e-01  1.63602e-01 -3.54240e-01  8.83127e-01  2.89200e+00  1.72847e-01 -3.55879e-01  8.89664e-01  2.89841e+00  2.32759e+00
   22  4.25674e-01 -3.67423e-01  1.28163e+00  4.36616e-01  1.58099e-01 -7.12082e-01  9.16604e-01  3.28341e-01  1.72827e-01 -6.70676e-01  8.89649e-01  3.43591e-01  2.32757e+00
   23  2.73374e-01 -5.24500e-01 -8.41497e-01 -1.05528e+00  1.74917e-01 -1.09033e+00  9.10864e-01 -2.24396e+00  1.72842e-01 -9.85454e-01  8.89670e-01 -2.21123e+00  2.32779e+00
   24  1.11880e-01 -6.18706e-01  1.12979e-01  1.31767e+00  1.97657e-01 -1.39190e+00  8.74511e-01  1.48526e+00  1.72847e-01 -1.30033e+00  8.89715e-01  1.51707e+00  2.32786e+00
   25 -5.38805e-02 -6.16578e-01  6.58697e-01 -1.14473e+00  1.91536e-01 -1.65796e+00  8.72145e-01 -1.04865e+00  1.72830e-01 -1.61538e+00  8.89784e-01 -1.03789e+00  2.32792e+00
   26 -2.26419e-01 -5.40375e-01 -1.20425e+00  5.94814e-01  1.71635e-01 -1.96758e+00  9.02008e-01  2.68281e+00  1.72810e-01 -1.93064e+00  8.89790e-01  2.69018e+00  2.32788e+00
   27 -3.97392e-01 -4.39028e-01  1.32659e+00  1.60355e-01  1.75333e-01 -2.30646e+00  8.92777e-01  1.20294e-01  1.72797e-01 -2.24570e+00  8.89666e-01  1.35189e-01  2.32758e+00
   28 -5.41853e-01 -3.30265e-01 -9.83180e-01 -8.71157e-01  2.01340e-01 -2.59421e+00  8.62779e-01 -2.41653e+00  1.72767e-01 -2.56048e+00  8.89622e-01 -2.41967e+00  2.32760e+00
   29 -6.19636e-01 -1.87049e-01  3.06007e-01  1.29150e+00  2.09468e-01 -2.84842e+00  8.80810e-01  1.33815e+00  1.72767e-01 -2.87523e+00  8.89615e-01  1.30868e+00  2.32768e+00
   30 -6.14765e-01  8.87724e-03  4.66199e-01 -1.27691e+00  1.89007e-01  3.12715e+00  9.23916e-01 -1.22073e+00  1.72781e-01  3.09317e+00  8.89667e-01 -1.24618e+00  2.32764e+00
   31 -5.53113e-01  2.21586e-01 -1.07543e+00  8.33681e-01  1.77517e-01  2.76055e+00  9.25786e-01  2.48215e+00  1.72840e-01  2.77827e+00  8.89688e-01  2.48211e+00  2.32770e+00
   32 -4.69518e-01  3.91550e-01  1.31622e+00 -1.04963e-01  1.86879e-01  2.44650e+00  8.71728e-01 -7.95772e-02  1.72903e-01  2.46335e+00  8.89760e-01 -7.27932e-02  2.32785e+00
   33 -3.68248e-01  4.89313e-01 -1.11062e+00 -6.69257e-01  1.87517e-01  2.21595e+00  8.40695e-01 -2.59927e+00  1.72899e-01  2.14828e+00  8.89778e-01 -2.62776e+00  2.32781e+00
   34 -2.20086e-01  5.30581e-01  5.44550e-01  1.21814e+00  1.64977e-01  1.96400e+00  8.90200e-01  1.15041e+00  1.72882e-01  1.83322e+00  8.89721e-01  1.10050e+00  2.32753e+00
   35 -1.84331e-02  5.45340e-01  1.89076e-01 -1.34726e+00  1.48868e-01  1.60458e+00  9.25435e-01 -1.43137e+00  1.72883e-01  1.51838e+00  8.89684e-01 -1.45437e+00  2.32755e+00
   36  1.89343e-01  5.35272e-01 -8.64482e-01  1.02406e+00  1.61183e-01  1.23080e+00  8.98010e-01  2.27190e+00  1.72890e-01  1.20374e+00  8.89599e-01  2.27407e+00  2.32747e+00
   37  3.48294e-01  4.72912e-01  1.26724e+00 -3.65370e-01  1.72477e-01  9.36000e-01  8.69691e-01 -2.80708e-01  1.72879e-01  8.89150e-01  8.89634e-01 -2.80637e-01  2.32756e+00
   38  4.43453e-01  3.36195e-01 -1.26114e+00 -4.13882e-01  1.54839e-01  6.48684e-01  8.80887e-01 -2.82449e+00  1.72903e-01  5.74341e-01  8.89724e-01 -2.83546e+00  2.32776e+00
   39  4.98648e-01  1.39268e-01  8.49540e-01  1.05155e+00  1.34022e-01  2.72351e-01  9.13740e-01  8.91262e-01  1.72920e-01  2.59370e-01  8.89735e-01  8.92836e-01  2.32766e+00
   40  5.32735e-01 -6.84654e-02 -1.63219e-01 -1.33010e+00  1.44247e-01 -1.27816e-01  8.97898e-01 -1.69290e+00  1.72925e-01 -5.55774e-02  8.89751e-01 -1.66206e+00  2.32769e+00
   41  5.24424e-01 -2.42969e-01 -5.88966e-01  1.16947e+00  1.67027e-01 -4.33863e-01  8.57271e-01  2.03733e+00  1.72912e-01 -3.70503e-01  8.89733e-01  2.06625e+00  2.32773e+00
   42  4.43937e-01 -3.78646e-01  1.16066e+00 -6.32232e-01  1.70227e-01 -7.06192e-01  8.73429e-01 -4.98777e-01  1.72845e-01 -6.85440e-01  8.89727e-01 -4.88678e-01  2.32770e+00
   43  2.92852e-01 -4.93979e-01 -1.34483e+00 -1.13998e-01  1.64889e-01 -1.03566e+00  9.10781e-01 -3.05703e+00  1.72801e-01 -1.00036e+00  8.89643e-01 -3.04357e+00  2.32752e+00
   44  1.01870e-01 -5.91173e-01  1.06641e+00  8.26003e-01  1.79931e-01 -1.40015e+00  9.09758e-01  6.59036e-01  1.72810e-01 -1.31510e+00  8.89624e-01  6.84806e-01  2.32759e+00
   45 -8.74675e-02 -6.33879e-01 -4.20167e-01 -1.25984e+00  2.04727e-01 -1.70792e+00  8.81874e-01 -1.89270e+00  1.72815e-01 -1.62986e+00  8.89679e-01 -1.87004e+00  2.32780e+00
   46 -2.52670e-01 -5.81684e-01 -3.70219e-01  1.27303e+00  2.01099e-01 -1.98058e+00  8.78830e-01  1.85381e+00  1.72820e-01 -1.94484e+00  8.89737e-01  1.85823e+00  2.32781e+00
   47 -3.94521e-01 -4.46449e-01  1.03099e+00 -8.65931e-01  1.77482e-01 -2.29452e+00  9.06391e-01 -6.98602e-01  1.72835e-01 -2.26005e+00  8.89820e-01 -6.96843e-01  2.32797e+00
   48 -5.16371e-01 -2.84652e-01 -1.32969e+00  1.65880e-01  1.73833e-01 -2.63779e+00  8.97797e-01  3.01748e+00  1.72853e-01 -2.57523e+00  8.89753e-01  3.03127e+00  2.32778e+00
   49 -6.09563e-01 -1.35963e-01  1.16145e+00  6.01183e-01  1.95026e-01 -2.92213e+00  8.55198e-01  4.77639e-01  1.72832e-01 -2.89015e+00  8.89681e-01  4.76356e-01  2.32760e+00
   50 -6.40792e-01  1.06364e-02 -5.96927e-01 -1.17243e+00  2.05364e-01  3.12500e+00  8.65458e-01 -2.04173e+00  1.72812e-01  3.07824e+00  8.89647e-01 -2.07850e+00  2.32771e+00
   51 -5.83887e-01  1.82695e-01 -1.58894e-01  1.34636e+00  1.87151e-01  2.83835e+00  9.18963e-01  1.68827e+00  1.72800e-01  2.76347e+00  8.89660e-01  1.64984e+00  2.32769e+00
   52 -4.61045e-01  3.67126e-01  8.55462e-01 -1.06529e+00  1.73672e-01  2.46912e+00  9.33331e-01 -8.94210e-01  1.72823e-01  2.44864e+00  8.89641e-01 -9.05024e-01  2.32759e+00
   53 -3.19789e-01  5.12733e-01 -1.26411e+00  4.24646e-01  1.82580e-01  2.12846e+00  8.89149e-01  2.81751e+00  1.72883e-01  2.13390e+00  8.89682e-01  2.82337e+00  2.32769e+00
   54 -1.83573e-01  5.78725e-01  1.24822e+00  3.65838e-01  1.84311e-01  1.87796e+00  8.45944e-01  2.85104e-01  1.72915e-01  1.81896e+00  8.89783e-01  2.68458e-01  2.32792e+00
   55 -3.29654e-02  5.65651e-01 -8.25056e-01 -1.03603e+00  1.60524e-01  1.62901e+00  8.77037e-01 -2.24332e+00  1.72926e-01  1.50381e+00  8.89767e-01 -2.28650e+00  2.32770e+00
   56  1.52571e-01  5.06831e-01  1.44813e-01  1.34845e+00  1.40078e-01  1.27840e+00  9.19645e-01  1.46381e+00  1.72919e-01  1.18886e+00  8.89727e-01  1.44179e+00  2.32765e+00
   57  3.42876e-01  4.27403e-01  5.83641e-01 -1.20518e+00  1.50118e-01  8.94696e-01  8.96546e-01 -1.11981e+00  1.72901e-01  8.74099e-01  8.89642e-01 -1.11302e+00  2.32757e+00
   58  4.80709e-01  3.19385e-01 -1.13626e+00  6.69471e-01  1.66544e-01  5.86435e-01  8.69638e-01  2.60916e+00  1.72863e-01  5.59467e-01  8.89614e-01  2.61544e+00  2.32751e+00
   59  5.38041e-01  1.61564e-01  1.32692e+00  8.30172e-02  1.57795e-01  2.91715e-01  8.83806e-01  6.24823e-02  1.72859e-01  2.44780e-01  8.89660e-01  6.06690e-02  2.32763e+00
   60  5.30320e-01 -4.45903e-02 -1.08564e+00 -8.06667e-01  1.41614e-01 -8.38846e-02  9.14661e-01 -2.50256e+00  1.72880e-01 -7.00734e-02  8.89705e-01 -2.49418e+00  2.32770e+00
   61  4.88760e-01 -2.57708e-01  4.88390e-01  1.25488e+00  1.52650e-01 -4.85224e-01  9.06630e-01  1.19964e+00  1.72889e-01 -3.84980e-01  8.89731e-01  1.23414e+00  2.32772e+00
   62  4.17044e-01 -4.22859e-01  2.78479e-01 -1.28343e+00  1.76368e-01 -7.92322e-01  8.62377e-01 -1.35713e+00  1.72890e-01 -6.99929e-01  8.89731e-01 -1.32076e+00  2.32773e+00
