    1  2.03216e+00 -9.31279e-01 -1.96501e+00 -1.14189e+00  2.49849e+00 -4.29710e-01  2.58259e+00 -2.61518e+00  2.89245e+00 -4.46156e-01  2.29673e+00 -2.56460e+00  6.81896e+00
    2  1.60504e+00 -1.74450e+00  1.14316e+00  1.90221e+00  2.80972e+00 -8.27008e-01  2.46261e+00  1.02967e+00  2.90767e+00 -7.90704e-01  2.30978e+00  1.14903e+00  6.87193e+00
    3  9.62486e-01 -2.27539e+00  1.25770e-01 -2.06977e+00  3.05189e+00 -1.17062e+00  2.14988e+00 -1.51011e+00  2.92831e+00 -1.13759e+00  2.33527e+00 -1.42759e+00  6.93443e+00
    4  1.05872e-01 -2.42032e+00 -1.35704e+00  1.65019e+00  2.93459e+00 -1.52708e+00  2.28234e+00  2.25902e+00  2.93054e+00 -1.48746e+00  2.34321e+00  2.26957e+00  6.94785e+00
    5 -7.77210e-01 -2.19100e+00  2.06475e+00 -7.32215e-01  2.70227e+00 -1.91168e+00  2.39966e+00 -3.40791e-01  2.91896e+00 -1.83357e+00  2.31784e+00 -3.18289e-01  6.88736e+00
    6 -1.52106e+00 -1.78003e+00 -2.03146e+00 -4.54670e-01  2.74106e+00 -2.27791e+00  2.16678e+00 -2.92141e+00  2.91740e+00 -2.16626e+00  2.27638e+00 -2.89038e+00  6.78182e+00
    7 -2.10670e+00 -1.27103e+00  1.27050e+00  1.53834e+00  3.02685e+00 -2.59873e+00  1.99033e+00  8.80465e-01  2.89683e+00 -2.49286e+00  2.26837e+00  8.30052e-01  6.78054e+00
    8 -2.44681e+00 -5.51749e-01 -1.03245e-01 -2.18053e+00  3.14564e+00 -2.91980e+00  2.38269e+00 -1.61811e+00  2.90311e+00 -2.82458e+00  2.27626e+00 -1.73148e+00  6.84557e+00
    9 -2.45472e+00  3.58238e-01 -1.03511e+00  2.15135e+00  3.07699e+00  2.99668e+00  2.84987e+00  2.01925e+00  2.92598e+00  3.12530e+00  2.30104e+00  1.98843e+00  6.91464e+00
   10 -2.20407e+00  1.21395e+00  1.81785e+00 -1.41552e+00  3.16579e+00  2.63815e+00  2.65414e+00 -6.61602e-01  2.94442e+00  2.78490e+00  2.32165e+00 -5.82550e-01  6.95046e+00
   11 -1.84272e+00  1.84417e+00 -1.99561e+00  1.76357e-01  3.39829e+00  2.35580e+00  2.00678e+00  3.05345e+00  2.95564e+00  2.43875e+00  2.34840e+00  3.12831e+00  6.98554e+00
   12 -1.37006e+00  2.22889e+00  1.50294e+00  1.18967e+00  3.42250e+00  2.12194e+00  1.83707e+00  6.69576e-01  2.93819e+00  2.07812e+00  2.36646e+00  5.44385e-01  6.97372e+00
   13 -6.73726e-01  2.38982e+00 -5.89836e-01 -2.16017e+00  3.08256e+00  1.84558e+00  2.50713e+00 -1.83735e+00  2.94421e+00  1.71560e+00  2.34646e+00 -2.04162e+00  6.88443e+00
   14  1.85933e-01  2.37819e+00 -4.27550e-01  2.31958e+00  2.84517e+00  1.49277e+00  2.78162e+00  1.75307e+00  2.92990e+00  1.37132e+00  2.29911e+00  1.67051e+00  6.82455e+00
   15  9.88681e-01  2.21204e+00  1.33296e+00 -1.69735e+00  2.93531e+00  1.15048e+00  2.32888e+00 -9.05072e-01  2.89991e+00  1.03489e+00  2.26757e+00 -8.85572e-01  6.76453e+00
   16  1.57851e+00  1.82718e+00 -1.90795e+00  5.91627e-01  2.91515e+00  8.58286e-01  1.99515e+00  2.84091e+00  2.89604e+00  6.97788e-01  2.27635e+00  2.84103e+00  6.77495e+00
   17  1.93789e+00  1.15018e+00  1.98158e+00  6.53367e-01  2.53917e+00  5.35642e-01  2.17677e+00  3.18496e-01  2.91784e+00  3.56656e-01  2.30814e+00  2.75309e-01  6.86383e+00
   18  2.10734e+00  2.33899e-01 -1.52926e+00 -1.65478e+00  2.24779e+00  1.10540e-01  2.53847e+00 -2.31679e+00  2.92683e+00  1.20837e-02  2.32409e+00 -2.29873e+00  6.88244e+00
   19  2.09870e+00 -7.19102e-01  6.09301e-01  2.10313e+00  2.46083e+00 -3.30104e-01  2.39721e+00  1.28881e+00  2.92129e+00 -3.35393e-01  2.32959e+00  1.40990e+00  6.84192e+00
   20  1.80978e+00 -1.51810e+00  6.03489e-01 -1.93772e+00  2.78996e+00 -6.97974e-01  2.05947e+00 -1.26887e+00  2.91894e+00 -6.86039e-01  2.32667e+00 -1.16687e+00  6.84063e+00
   21  1.17044e+00 -2.06666e+00 -1.68090e+00  1.24790e+00  2.82051e+00 -1.05549e+00  2.19135e+00  2.50297e+00  2.90375e+00 -1.03424e+00  2.31443e+00  2.53735e+00  6.83043e+00
   22  3.45196e-01 -2.33123e+00  2.17854e+00 -1.51846e-01  2.77690e+00 -1.42379e+00  2.38456e+00 -6.95882e-02  2.89873e+00 -1.37315e+00  2.27942e+00 -3.89264e-02  6.74486e+00
   23 -4.87716e-01 -2.35889e+00 -1.87945e+00 -1.03448e+00  2.90112e+00 -1.77468e+00  2.30124e+00 -2.63843e+00  2.90479e+00 -1.69820e+00  2.25351e+00 -2.60157e+00  6.69921e+00
   24 -1.26419e+00 -2.13177e+00  8.69889e-01  1.89222e+00  3.07131e+00 -2.10607e+00  2.16861e+00  1.13989e+00  2.89925e+00 -2.02268e+00  2.27411e+00  1.12040e+00  6.75316e+00
   25 -1.91533e+00 -1.53742e+00  4.17489e-01 -2.18253e+00  3.01608e+00 -2.46521e+00  2.46886e+00 -1.38179e+00  2.90677e+00 -2.36098e+00  2.29765e+00 -1.45060e+00  6.81041e+00
   26 -2.33850e+00 -6.51805e-01 -1.48175e+00  1.84327e+00  2.94672e+00 -2.86976e+00  2.79662e+00  2.24789e+00  2.91951e+00 -2.70706e+00  2.32276e+00  2.25513e+00  6.90925e+00
   27 -2.47056e+00  2.44323e-01  2.03384e+00 -9.29511e-01  3.08167e+00  3.04302e+00  2.50024e+00 -4.28679e-01  2.93069e+00 -3.06049e+00  2.33895e+00 -3.29668e-01  6.96659e+00
   28 -2.38522e+00  9.71056e-01 -1.91944e+00 -3.38547e-01  3.31611e+00  2.75497e+00  1.89942e+00 -2.96701e+00  2.94295e+00  2.87400e+00  2.33377e+00 -2.90991e+00  6.93027e+00
   29 -2.10234e+00  1.55361e+00  1.16735e+00  1.58883e+00  3.41678e+00  2.50517e+00  1.94355e+00  9.37146e-01  2.90089e+00  2.52677e+00  2.31453e+00  7.95651e-01  6.84424e+00
   30 -1.53978e+00  2.03354e+00 -8.82764e-02 -2.31819e+00  3.25311e+00  2.21889e+00  2.69090e+00 -1.60886e+00  2.87426e+00  2.17209e+00  2.29908e+00 -1.78169e+00  6.75442e+00
   31 -7.68006e-01  2.38051e+00 -9.68318e-01  2.18143e+00  3.12833e+00  1.88288e+00  2.84814e+00  1.98856e+00  2.90336e+00  1.82760e+00  2.28082e+00  1.93067e+00  6.74108e+00
   32  2.03995e-03  2.53958e+00  1.72528e+00 -1.28725e+00  3.22475e+00  1.56999e+00  2.31680e+00 -6.41009e-01  2.90682e+00  1.49313e+00  2.27508e+00 -6.24913e-01  6.77011e+00
   33  6.68705e-01  2.43950e+00 -1.96548e+00 -1.16655e-02  3.19917e+00  1.30325e+00  1.93163e+00 -3.13566e+00  2.91309e+00  1.14787e+00  2.31851e+00  3.09699e+00  6.85371e+00
   34  1.26215e+00  2.00965e+00  1.66812e+00  1.28419e+00  2.81585e+00  1.01001e+00  2.21589e+00  6.56081e-01  2.94275e+00  7.85996e-01  2.37056e+00  5.17520e-01  6.96577e+00
   35  1.78653e+00  1.28053e+00 -9.78016e-01 -2.09354e+00  2.41573e+00  6.21893e-01  2.66971e+00 -2.00783e+00  2.98659e+00  4.24148e-01  2.37668e+00 -2.06560e+00  6.98425e+00
   36  2.16890e+00  4.07710e-01  6.89302e-03  2.21218e+00  2.43518e+00  1.85812e-01  2.44690e+00  1.56768e+00  3.00795e+00  7.39961e-02  2.36985e+00  1.64219e+00  6.97738e+00
   37  2.25231e+00 -4.75789e-01  1.09705e+00 -1.71987e+00  2.64965e+00 -2.08184e-01  2.08073e+00 -1.00300e+00  3.00277e+00 -2.71299e-01  2.35662e+00 -9.30533e-01  6.95019e+00
   38  1.93846e+00 -1.29077e+00 -1.96287e+00  7.91786e-01  2.71186e+00 -5.87454e-01  2.23989e+00  2.75817e+00  2.98115e+00 -6.14844e-01  2.34685e+00  2.78168e+00  6.93974e+00
   39  1.32459e+00 -1.94997e+00  2.20791e+00  3.87767e-01  2.77846e+00 -9.74105e-01  2.51262e+00  1.73853e-01  2.98617e+00 -9.55760e-01  2.33006e+00  2.11831e-01  6.91581e+00
   40  5.60246e-01 -2.38720e+00 -1.66974e+00 -1.46382e+00  3.00630e+00 -1.34028e+00  2.46539e+00 -2.42182e+00  3.02109e+00 -1.28660e+00  2.32950e+00 -2.35104e+00  6.93777e+00
   41 -2.68364e-01 -2.51076e+00  4.96728e-01  2.05930e+00  3.18796e+00 -1.67728e+00  2.24373e+00  1.33411e+00  3.03905e+00 -1.61859e+00  2.37500e+00  1.36464e+00  7.01411e+00
   42 -1.10865e+00 -2.18765e+00  8.28655e-01 -2.04950e+00  3.00746e+00 -2.03985e+00  2.44356e+00 -1.18657e+00  3.03498e+00 -1.96268e+00  2.40096e+00 -1.21588e+00  7.07292e+00
   43 -1.84070e+00 -1.48636e+00 -1.78438e+00  1.46902e+00  2.79872e+00 -2.46230e+00  2.67103e+00  2.45282e+00  3.03557e+00 -2.31112e+00  2.40185e+00  2.47782e+00  7.08876e+00
   44 -2.31871e+00 -6.99701e-01  2.12205e+00 -4.26892e-01  2.93299e+00 -2.84852e+00  2.34267e+00 -1.98520e-01  3.01393e+00 -2.65700e+00  2.37355e+00 -1.08135e-01  6.97965e+00
   45 -2.54491e+00  4.19208e-03 -1.75598e+00 -8.17527e-01  3.23830e+00  3.13995e+00  1.87591e+00 -2.70587e+00  2.98671e+00 -3.00081e+00  2.34415e+00 -2.68288e+00  6.90356e+00
   46 -2.50303e+00  6.98531e-01  8.17686e-01  1.89227e+00  3.37654e+00  2.86944e+00  2.12465e+00  1.16291e+00  2.96296e+00  2.94620e+00  2.31881e+00  1.03280e+00  6.93262e+00
   47 -2.13246e+00  1.43260e+00  3.39617e-01 -2.36186e+00  3.29987e+00  2.55004e+00  2.84685e+00 -1.42798e+00  2.91278e+00  2.60856e+00  2.30742e+00 -1.53623e+00  6.90557e+00
   48 -1.53405e+00  2.07210e+00 -1.35912e+00  1.98582e+00  3.32346e+00  2.20808e+00  2.89534e+00  2.17098e+00  2.90322e+00  2.26231e+00  2.29230e+00  2.17572e+00  6.84111e+00
   49 -8.98416e-01  2.48286e+00  1.93330e+00 -9.11303e-01  3.48586e+00  1.91799e+00  2.28405e+00 -4.40485e-01  2.92189e+00  1.92008e+00  2.30520e+00 -3.84123e-01  6.89696e+00
   50 -2.62913e-01  2.60786e+00 -1.87928e+00 -4.89726e-01  3.43503e+00  1.67127e+00  1.88576e+00 -2.88667e+00  2.93489e+00  1.56411e+00  2.36541e+00 -2.95734e+00  7.04881e+00
   51  4.57037e-01  2.42139e+00  1.30037e+00  1.72575e+00  3.03601e+00  1.38424e+00  2.33459e+00  9.25052e-01  2.93650e+00  1.19101e+00  2.39091e+00  7.32814e-01  7.09618e+00
   52  1.22413e+00  1.96804e+00 -4.43750e-01 -2.33096e+00  2.68583e+00  1.01435e+00  2.81513e+00 -1.75892e+00  2.93284e+00  8.18988e-01  2.35246e+00 -1.85489e+00  6.98135e+00
   53  1.87826e+00  1.34386e+00 -5.41405e-01  2.16326e+00  2.66690e+00  6.21041e-01  2.48640e+00  1.81603e+00  2.93774e+00  4.63797e-01  2.31656e+00  1.85635e+00  6.88313e+00
