 -15.000  -6.000  4.08831e-02  3.96798e-01 1.0
 -15.000  -5.400  3.80161e-02  3.95661e-01 1.0
 -15.000  -4.800  3.58518e-02  3.95148e-01 1.0
 -15.000  -4.200  3.41743e-02  3.95062e-01 1.0
 -15.000  -3.600  3.28459e-02  3.95256e-01 1.0
 -15.000  -3.000  3.17826e-02  3.95613e-01 1.0
 -15.000  -2.400  3.09367e-02  3.96038e-01 1.0
 -15.000  -1.800  3.02848e-02  3.96454e-01 1.0
 -15.000  -1.200  2.98186e-02  3.96797e-01 1.0
 -15.000  -0.600  2.95374e-02  3.97023e-01 1.0
 -15.000   0.000  2.94434e-02  3.97101e-01 1.0
 -15.000   0.600  2.95374e-02  3.97023e-01 1.0
 -15.000   1.200  2.98186e-02  3.96797e-01 1.0
 -15.000   1.800  3.02848e-02  3.96454e-01 1.0
 -15.000   2.400  3.09367e-02  3.96038e-01 1.0
 -15.000   3.000  3.17826e-02  3.95613e-01 1.0
 -15.000   3.600  3.28459e-02  3.95256e-01 1.0
 -15.000   4.200  3.41743e-02  3.95062e-01 1.0
 -15.000   4.800  3.58518e-02  3.95148e-01 1.0
 -15.000   5.400  3.80161e-02  3.95661e-01 1.0
 -15.000   6.000  4.08831e-02  3.96798e-01 1.0

 -13.500  -6.000  3.82864e-02  3.94351e-01 1.0
 -13.500  -5.400  3.61617e-02  3.93672e-01 1.0
 -13.500  -4.800  3.45363e-02  3.93449e-01 1.0
 -13.500  -4.200  3.32636e-02  3.93547e-01 1.0
 -13.500  -3.600  3.22472e-02  3.93852e-01 1.0
 -13.500  -3.000  3.14274e-02  3.94272e-01 1.0
 -13.500  -2.400  3.07709e-02  3.94729e-01 1.0
 -13.500  -1.800  3.02620e-02  3.95156e-01 1.0
 -13.500  -1.200  2.98964e-02  3.95501e-01 1.0
 -13.500  -0.600  2.96753e-02  3.95725e-01 1.0
 -13.500   0.000  2.96013e-02  3.95802e-01 1.0
 -13.500   0.600  2.96753e-02  3.95725e-01 1.0
 -13.500   1.200  2.98964e-02  3.95501e-01 1.0
 -13.500   1.800  3.02620e-02  3.95156e-01 1.0
 -13.500   2.400  3.07709e-02  3.94729e-01 1.0
 -13.500   3.000  3.14274e-02  3.94272e-01 1.0
 -13.500   3.600  3.22472e-02  3.93852e-01 1.0
 -13.500   4.200  3.32636e-02  3.93547e-01 1.0
 -13.500   4.800  3.45363e-02  3.93449e-01 1.0
 -13.500   5.400  3.61617e-02  3.93672e-01 1.0
 -13.500   6.000  3.82864e-02  3.94351e-01 1.0

 -12.000  -6.000  3.64823e-02  3.92647e-01 1.0
 -12.000  -5.400  3.49032e-02  3.92281e-01 1.0
 -12.000  -4.800  3.36908e-02  3.92264e-01 1.0
 -12.000  -4.200  3.27392e-02  3.92491e-01 1.0
 -12.000  -3.600  3.19771e-02  3.92874e-01 1.0
 -12.000  -3.000  3.13598e-02  3.93337e-01 1.0
 -12.000  -2.400  3.08628e-02  3.93814e-01 1.0
 -12.000  -1.800  3.04756e-02  3.94246e-01 1.0
 -12.000  -1.200  3.01961e-02  3.94589e-01 1.0
