 -10.000  -2.500  2.07526e-01  7.58491e-02 1.0
 -10.000  -2.250  2.06740e-01  7.62622e-02 1.0
 -10.000  -2.000  2.06329e-01  7.66620e-02 1.0
 -10.000  -1.750  2.06185e-01  7.70467e-02 1.0
 -10.000  -1.500  2.06218e-01  7.74150e-02 1.0
 -10.000  -1.250  2.06360e-01  7.77660e-02 1.0
 -10.000  -1.000  2.06559e-01  7.80997e-02 1.0
 -10.000  -0.750  2.06777e-01  7.84159e-02 1.0
 -10.000  -0.500  2.06985e-01  7.87149e-02 1.0
 -10.000  -0.250  2.07163e-01  7.89970e-02 1.0
 -10.000   0.000  2.07297e-01  7.92624e-02 1.0
 -10.000   0.250  2.07381e-01  7.95114e-02 1.0
 -10.000   0.500  2.07408e-01  7.97442e-02 1.0
 -10.000   0.750  2.07378e-01  7.99612e-02 1.0
 -10.000   1.000  2.07290e-01  8.01624e-02 1.0
 -10.000   1.250  2.07147e-01  8.03483e-02 1.0
 -10.000   1.500  2.06951e-01  8.05195e-02 1.0
 -10.000   1.750  2.06710e-01  8.06768e-02 1.0
 -10.000   2.000  2.06432e-01  8.08219e-02 1.0
 -10.000   2.250  2.06129e-01  8.09570e-02 1.0
 -10.000   2.500  2.05821e-01  8.10854e-02 1.0

  -9.000  -2.500  2.06820e-01  7.56340e-02 1.0
  -9.000  -2.250  2.06108e-01  7.60575e-02 1.0
  -9.000  -2.000  2.05767e-01  7.64669e-02 1.0
  -9.000  -1.750  2.05686e-01  7.68604e-02 1.0
  -9.000  -1.500  2.05779e-01  7.72367e-02 1.0
  -9.000  -1.250  2.05977e-01  7.75954e-02 1.0
  -9.000  -1.000  2.06228e-01  7.79364e-02 1.0
  -9.000  -0.750  2.06494e-01  7.82598e-02 1.0
  -9.000  -0.500  2.06747e-01  7.85660e-02 1.0
  -9.000  -0.250  2.06968e-01  7.88553e-02 1.0
  -9.000   0.000  2.07144e-01  7.91281e-02 1.0
  -9.000   0.250  2.07268e-01  7.93847e-02 1.0
  -9.000   0.500  2.07334e-01  7.96252e-02 1.0
  -9.000   0.750  2.07342e-01  7.98498e-02 1.0
  -9.000   1.000  2.07292e-01  8.00586e-02 1.0
  -9.000   1.250  2.07186e-01  8.02517e-02 1.0
  -9.000   1.500  2.07027e-01  8.04294e-02 1.0
  -9.000   1.750  2.06821e-01  8.05922e-02 1.0
  -9.000   2.000  2.06577e-01  8.07413e-02 1.0
  -9.000   2.250  2.06306e-01  8.08782e-02 1.0
  -9.000   2.500  2.06027e-01  8.10057e-02 1.0

  -8.000  -2.500  2.06177e-01  7.54424e-02 1.0
  -8.000  -2.250  2.05537e-01  7.58769e-02 1.0
  -8.000  -2.000  2.05263e-01  7.62963e-02 1.0
  -8.000  -1.750  2.05244e-01  7.66987e-02 1.0
  -8.000  -1.500  2.05392e-01  7.70832e-02 1.0
  -8.000  -1.250  2.05642e-01  7.74494e-02 1.0
  -8.000  -1.000  2.05941e-01  7.77975e-02 1.0
  -8.000  -0.750  2.06251e-01  7.81278e-02 1.0
  -8.000  -0.500  2.06546e-01  7.84408e-02 1.0
  -8.000  -0.250  2.06806e-01  7.87368e-02 1.0
  -8.000   0.000  2.07020e-01  7.90165e-02 1.0
  -8.000   0.250  2.07180e-01  7.92799e-02 1.0
  -8.000   0.500  2.07282e-01  7.95275e-02 1.0
  -8.000   0.750  2.07325e-01  7.97591e-02 1.0
  -8.000   1.000  2.07309e-01  7.99747e-02 1.0
  -8.000   1.250  2.07237e-01  8.01744e-02 1.0
  -8.000   1.500  2.07111e-01  8.03580e-02 1.0
  -8.000   1.750  2.06938e-01  8.05259e-02 1.0
  -8.000   2.000  2.06725e-01  8.06787e-02 1.0
  -8.000   2.250  2.06485e-01  8.08175e-02 1.0
  -8.000   2.500  2.06233e-01  8.09444e-02 1.0

  -7.000  -2.500  2.05601e-01  7.52744e-02 1.0
  -7.000  -2.250  2.05030e-01  7.57200e-02 1.0
  -7.000  -2.000  2.04818e-01  7.61491e-02 1.0
  -7.000  -1.750  2.04855e-01  7.65602e-02 1.0
  -7.000  -1.500  2.05056e-01  7.69525e-02 1.0
  -7.000  -1.250  2.05352e-01  7.73259e-02 1.0
  -7.000  -1.000  2.05695e-01  7.76807e-02 1.0
  -7.000  -0.750  2.06045e-01  7.80173e-02 1.0
  -7.000  -0.500  2.06377e-01  7.83365e-02 1.0
  -7.000  -0.250  2.06673e-01  7.86388e-02 1.0
  -7.000   0.000  2.06921e-01  7.89246e-02 1.0
  -7.000   0.250  2.07114e-01  7.91943e-02 1.0
  -7.000   0.500  2.07248e-01  7.94481e-02 1.0
  -7.000   0.750  2.07322e-01  7.96860e-02 1.0
  -7.000   1.000  2.07337e-01  7.99078e-02 1.0
  -7.000   1.250  2.07295e-01  8.01133e-02 1.0
  -7.000   1.500  2.07200e-01  8.03024e-02 1.0
  -7.000   1.750  2.07056e-01  8.04748e-02 1.0
  -7.000   2.000  2.06872e-01  8.06310e-02 1.0
  -7.000   2.250  2.06658e-01  8.07715e-02 1.0
  -7.000   2.500  2.06430e-01  8.08979e-02 1.0

  -6.000  -2.500  2.05096e-01  7.51300e-02 1.0
  -6.000  -2.250  2.04587e-01  7.55861e-02 1.0
  -6.000  -2.000  2.04432e-01  7.60244e-02 1.0
  -6.000  -1.750  2.04520e-01  7.64435e-02 1.0
  -6.000  -1.500  2.04767e-01  7.68430e-02 1.0
  -6.000  -1.250  2.05106e-01  7.72229e-02 1.0
  -6.000  -1.000  2.05487e-01  7.75838e-02 1.0
  -6.000  -0.750  2.05873e-01  7.79262e-02 1.0
  -6.000  -0.500  2.06238e-01  7.82509e-02 1.0
  -6.000  -0.250  2.06565e-01  7.85586e-02 1.0
  -6.000   0.000  2.06843e-01  7.88499e-02 1.0
  -6.000   0.250  2.07065e-01  7.91252e-02 1.0
  -6.000   0.500  2.07227e-01  7.93845e-02 1.0
  -6.000   0.750  2.07329e-01  7.96280e-02 1.0
  -6.000   1.000  2.07371e-01  7.98552e-02 1.0
  -6.000   1.250  2.07356e-01  8.00659e-02 1.0
  -6.000   1.500  2.07288e-01  8.02597e-02 1.0
  -6.000   1.750  2.07170e-01  8.04362e-02 1.0
  -6.000   2.000  2.07011e-01  8.05954e-02 1.0
  -6.000   2.250  2.06821e-01  8.07375e-02 1.0
  -6.000   2.500  2.06616e-01  8.08636e-02 1.0

  -5.000  -2.500  2.04664e-01  7.50089e-02 1.0
  -5.000  -2.250  2.04210e-01  7.54744e-02 1.0
  -5.000  -2.000  2.04105e-01  7.59208e-02 1.0
  -5.000  -1.750  2.04238e-01  7.63471e-02 1.0
  -5.000  -1.500  2.04526e-01  7.67530e-02 1.0
  -5.000  -1.250  2.04901e-01  7.71387e-02 1.0
  -5.000  -1.000  2.05315e-01  7.75049e-02 1.0
  -5.000  -0.750  2.05732e-01  7.78523e-02 1.0
  -5.000  -0.500  2.06126e-01  7.81819e-02 1.0
  -5.000  -0.250  2.06480e-01  7.84944e-02 1.0
  -5.000   0.000  2.06783e-01  7.87904e-02 1.0
  -5.000   0.250  2.07029e-01  7.90704e-02 1.0
  -5.000   0.500  2.07216e-01  7.93345e-02 1.0
  -5.000   0.750  2.07341e-01  7.95827e-02 1.0
  -5.000   1.000  2.07408e-01  7.98146e-02 1.0
  -5.000   1.250  2.07416e-01  8.00298e-02 1.0
  -5.000   1.500  2.07371e-01  8.02276e-02 1.0
  -5.000   1.750  2.07276e-01  8.04076e-02 1.0
  -5.000   2.000  2.07139e-01  8.05694e-02 1.0
  -5.000   2.250  2.06970e-01  8.07130e-02 1.0
  -5.000   2.500  2.06783e-01  8.08389e-02 1.0

  -4.000  -2.500  2.04307e-01  7.49104e-02 1.0
  -4.000  -2.250  2.03901e-01  7.53840e-02 1.0
  -4.000  -2.000  2.03837e-01  7.58375e-02 1.0
  -4.000  -1.750  2.04008e-01  7.62700e-02 1.0
  -4.000  -1.500  2.04329e-01  7.66812e-02 1.0
  -4.000  -1.250  2.04735e-01  7.70718e-02 1.0
  -4.000  -1.000  2.05177e-01  7.74425e-02 1.0
  -4.000  -0.750  2.05619e-01  7.77941e-02 1.0
  -4.000  -0.500  2.06037e-01  7.81277e-02 1.0
