
n = 1:
      ss1(1) =   1.4722600 3
      ss1(2) =   1.4722600 3
      ss2(1) =   0.0657233 3
      ss2(2) =   0.0657233 3
      ss3(1) =  -0.8767170 3
      ss3(2) =  -0.8767170 3
      ls1(1) =  -1.4960206 3
      ls1(2) =  -1.4960206 3
      ls2(1) =   2.2954825 3
      ls2(2) =   2.2954825 3
      ls3(1) =   0.3378903 3
      ls3(2) =   0.3378903 3
      sm1(1) =  10.8276579 3
      sm1(2) =  10.8276579 3
      sm1(3) =  10.8276579 3
      sm1(4) =  10.8276579 3
     sm2h(1) = -11.2520454 3
     sm2h(2) = -11.2520454 3
     sm2h(3) = -11.2520454 3
     sm2h(4) = -11.2520454 3

n = 2:
      ss1(1) =   2.9263261 3
      ss1(2) =   2.9263261 3
      ss2(1) =  -0.0250901 3
      ss2(2) =  -0.0250901 3
      ss3(1) =  -1.6695933 3
      ss3(2) =  -1.6695933 3
      ls1(1) =  -3.3682931 3
      ls1(2) =  -3.3682931 3
      ls2(1) =   4.4326268 3
      ls2(2) =   4.4326268 3
      ls3(1) =   1.3408862 3
      ls3(2) =   1.3408862 3
      sm1(1) =  10.8276624 3
      sm1(2) =  10.8276624 3
      sm1(3) =  10.8276624 3
      sm1(4) =  10.8276624 3
     sm2h(1) = -11.2520463 3
     sm2h(2) = -11.2520463 3
     sm2h(3) = -11.2520463 3
     sm2h(4) = -11.2520463 3

n = 3:
      ss1(1) =   3.5077937 3
      ss1(2) =   3.5077937 3
      ss2(1) =   0.0182631 3
      ss2(2) =   0.0182631 3
      ss3(1) =  -1.9948567 3
      ss3(2) =  -1.9948567 3
      ls1(1) =  -5.5073002 3
      ls1(2) =  -5.5073002 3
      ls2(1) =   6.5461857 3
      ls2(2) =   6.5461857 3
      ls3(1) =   2.9592809 3
      ls3(2) =   2.9592809 3
      sm1(1) =  10.8276663 3
      sm1(2) =  10.8276663 3
      sm1(3) =  10.8276663 3
      sm1(4) =  10.8276663 3
     sm2h(1) = -11.2520468 3
     sm2h(2) = -11.2520468 3
     sm2h(3) = -11.2520468 3
     sm2h(4) = -11.2520468 3

n = 4:
      ss1(1) =   2.8589113 3
      ss1(2) =   2.8589113 3
      ss2(1) =   0.2218150 3
      ss2(2) =   0.2218150 3
      ss3(1) =  -1.5766330 3
      ss3(2) =  -1.5766330 3
      ls1(1) =  -6.8992389 3
      ls1(2) =  -6.8992389 3
      ls2(1) =   7.9619749 3
      ls2(2) =   7.9619749 3
      ls3(1) =   4.4518198 3
      ls3(2) =   4.4518198 3
      sm1(1) =  10.8276688 3
      sm1(2) =  10.8276688 3
